date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:23:46	18101/18101	---M--	200	added ('OK')	application/javascript	etag:%2269b60bc29a0554523767949686b4d089%22	https://luma.humatheme.com/public/vendor/list.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/list.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:46	1510/1510	---M--	200	added ('OK')	application/javascript	etag:%22632bc5720c3122fae2043094a6510cff%22	https://luma.humatheme.com/public/js/list.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/list.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:46	13115/13115	---M--	200	added ('OK')	application/javascript	etag:%222c13de6e463f7f6e498593ca330e5e63%22	https://luma.humatheme.com/public/js/toggle-check-all.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/toggle-check-all.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:46	1224/1224	---M--	200	added ('OK')	application/javascript	etag:%22b8b43a222204f26368a581cfb5590918%22	https://luma.humatheme.com/public/js/check-selected-row.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/check-selected-row.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-dashboard.html)
00:23:47	35375/35375	---M--	200	added ('OK')	image/png	etag:%22f9d6b58066c45b995e59cb712f528713%22	https://luma.humatheme.com/public/images/paths/typescript_892x286.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/typescript_892x286.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-my-courses.html)
00:23:47	82349/82349	---M--	200	added ('OK')	image/png	etag:%22849b0b12c93e3f4e780793073c8c83e0%22	https://luma.humatheme.com/public/images/paths/angular_testing_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_testing_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-my-courses.html)
00:23:48	21730/21730	---M--	200	added ('OK')	image/png	etag:%22c8c0c684770dbd3fd2c2e7d9b789756b%22	https://luma.humatheme.com/public/images/paths/angular_routing_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_routing_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-my-courses.html)
00:23:48	21003/21003	---M--	200	added ('OK')	image/png	etag:%224a271ca08801d059a3689f52c86ca185%22	https://luma.humatheme.com/public/images/paths/angular_services_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_services_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-my-courses.html)
00:23:48	84041/84041	---M--	200	added ('OK')	image/png	etag:%224cbf29457fd48211085a9d192f175615%22	https://luma.humatheme.com/public/images/paths/angular_patterns_430x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_patterns_430x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-my-courses.html)
00:23:49	13510/13510	---M--	200	added ('OK')	image/png	etag:%22cef210d80417d78c90c25ddaea58a47e%22	https://luma.humatheme.com/public/images/paths/angular_routing_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_routing_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-quiz-results.html)
00:23:49	41843/41843	---M--	200	added ('OK')	image/png	etag:%22865e2242cd4d590c404f8adea2bb1593%22	https://luma.humatheme.com/public/images/paths/angular_testing_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_testing_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-quiz-results.html)
00:23:49	15160/15160	---M--	200	added ('OK')	image/png	etag:%2209d8212a3fab8fe12fc5852efaf0bd99%22	https://luma.humatheme.com/public/images/paths/mailchimp_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/mailchimp_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-quiz-results.html)
00:23:49	6757/6757	---M--	200	added ('OK')	image/png	etag:%220f1d4a2247895b4c9124d8a945ee862a%22	https://luma.humatheme.com/public/images/paths/xd_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/xd_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-quiz-results.html)
00:23:49	8062/8062	---M--	200	added ('OK')	image/png	etag:%22e8a406a6aa76ecbde6c2bb4f1280b940%22	https://luma.humatheme.com/public/images/paths/craft_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/craft_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-quiz-results.html)
00:23:50	9926/9926	---M--	200	added ('OK')	image/png	etag:%224f5ae593aaf89e44d5d41adc586dffb1%22	https://luma.humatheme.com/public/images/paths/angular_96x96.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/angular_96x96.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-path.html)
00:23:52	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:23:54%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/invoice.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/invoice.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-dashboard.html)
00:23:53	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:23:54%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/profile.html	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/profile.html	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-dashboard.html)
00:23:53	11944/11944	---M--	200	added ('OK')	application/javascript	etag:%2275d4813b3766226a147dbf9e740e4617%22	https://luma.humatheme.com/public/js/chartjs-rounded-bar.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/chartjs-rounded-bar.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-dashboard.html)
00:23:53	27974/27974	---M--	200	added ('OK')	application/javascript	etag:%22151fbe0bcbedf577cf5c7c06ea96cd5f%22	https://luma.humatheme.com/public/js/page.instructor-dashboard.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.instructor-dashboard.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-dashboard.html)
00:23:54	19041/19041	---M--	200	added ('OK')	text/css	etag:%221de0b20fbca3f9244fa3505b0fe61420%22	https://luma.humatheme.com/public/css/flatpickr.css	C:/My%20Web%20Sites/style/luma.humatheme.com/public/css/flatpickr.css	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-earnings.html)
00:23:54	3667/3667	---M--	200	added ('OK')	text/css	etag:%2281e26acaf5746d1da81227558bf30753%22	https://luma.humatheme.com/public/css/flatpickr-airbnb.css	C:/My%20Web%20Sites/style/luma.humatheme.com/public/css/flatpickr-airbnb.css	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-earnings.html)
00:23:54	1506/1506	---M--	200	added ('OK')	application/javascript	etag:%22da8e22534aa0c04964fb580576c20c04%22	https://luma.humatheme.com/public/js/page.instructor-earnings.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.instructor-earnings.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-earnings.html)
00:23:55	29424/29424	---M--	200	added ('OK')	text/css	etag:%22193ded52fc0b08f308978af81c0bc854%22	https://luma.humatheme.com/public/css/quill.css	C:/My%20Web%20Sites/style/luma.humatheme.com/public/css/quill.css	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-edit-course.html)
00:23:55	14966/14966	---M--	200	added ('OK')	text/css	etag:%229f54e6414f87e0d14b9e966f19a174f9%22	https://luma.humatheme.com/public/vendor/select2/select2.min.css	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/select2/select2.min.css	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-edit-course.html)
00:23:55	10497/10497	---M--	200	added ('OK')	text/css	etag:%22f86168edeb4d8004e26d5a96fe2bd4e4%22	https://luma.humatheme.com/public/css/select2.css	C:/My%20Web%20Sites/style/luma.humatheme.com/public/css/select2.css	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-edit-course.html)
00:23:55	216333/216333	---M--	200	added ('OK')	application/javascript	etag:%22929349222da793a2128c4d55bebc2adc%22	https://luma.humatheme.com/public/vendor/quill.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/quill.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-edit-course.html)
00:23:55	1740/1740	---M--	200	added ('OK')	application/javascript	etag:%22ebcde0681085d23f9a17b38f796c3d82%22	https://luma.humatheme.com/public/js/quill.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/quill.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-edit-course.html)
00:23:56	70851/70851	---M--	200	added ('OK')	application/javascript	etag:%220f64f3a3a0c620a6756d36abaff1b4a6%22	https://luma.humatheme.com/public/vendor/select2/select2.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/select2/select2.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-edit-course.html)
00:23:56	1647/1647	---M--	200	added ('OK')	application/javascript	etag:%227d70e0cde3bcdcf31cf04dfcfa7aa733%22	https://luma.humatheme.com/public/js/select2.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/select2.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-edit-course.html)
00:23:57	911280/911280	---M--	200	added ('OK')	application/javascript	etag:%22756a92f2361cfc45953e3beb09710797%22	https://luma.humatheme.com/public/js/hljs.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/hljs.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/instructor-edit-quiz.html)
00:23:57	6638/6638	---M--	200	added ('OK')	image/jpeg	etag:%22e5f925c08fdf10935d94ee2c972b3ca6%22	https://luma.humatheme.com/public/images/people/110/guy-1.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/110/guy-1.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teachers.html)
00:23:57	6441/6441	---M--	200	added ('OK')	image/jpeg	etag:%22bbb5ea98e05a20c75acf3758e5b82367%22	https://luma.humatheme.com/public/images/people/110/guy-2.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/110/guy-2.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teachers.html)
00:23:57	7904/7904	---M--	200	added ('OK')	image/png	etag:%224707116b2241aa566cbebed2354c0cf1%22	https://luma.humatheme.com/public/images/paths/swift_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/swift_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teachers.html)
00:23:57	6518/6518	---M--	200	added ('OK')	image/jpeg	etag:%220f26baec3d84dba9009096120a6f94b0%22	https://luma.humatheme.com/public/images/people/110/woman-1.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/110/woman-1.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teachers.html)
00:23:57	12005/12005	---M--	200	added ('OK')	image/png	etag:%22e1effe09510988e9a6aee6b66613aee6%22	https://luma.humatheme.com/public/images/paths/wordpress_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/wordpress_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teachers.html)
00:23:58	6805/6805	---M--	200	added ('OK')	image/jpeg	etag:%22a2d918f96191f08b3cadc432017d70e5%22	https://luma.humatheme.com/public/images/people/110/woman-2.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/110/woman-2.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teachers.html)
00:23:58	6212/6212	---M--	200	added ('OK')	image/jpeg	etag:%22a4dfddc50c3a5bf5e8df5355292c2fca%22	https://luma.humatheme.com/public/images/people/110/guy-3.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/110/guy-3.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teachers.html)
00:23:58	16630/16630	---M--	200	added ('OK')	image/png	etag:%2276c4d660b1c84603dcfa622826e1a11f%22	https://luma.humatheme.com/public/images/paths/react_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/react_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teachers.html)
00:23:58	6943/6943	---M--	200	added ('OK')	image/jpeg	etag:%226353f3ca68a95d1dad981a4e9cac5a41%22	https://luma.humatheme.com/public/images/people/110/woman-3.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/110/woman-3.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teachers.html)
00:23:59	43136/43136	---M--	200	added ('OK')	image/jpeg	etag:%22c3bf88f78714d1af7fd7d9ee5ee85232%22	https://luma.humatheme.com/public/images/stories/256_rsz_phil-hearing-769014-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/stories/256_rsz_phil-hearing-769014-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-profile.html)
00:23:59	27963/27963	---M--	200	added ('OK')	application/javascript	etag:%22001f6b6985c148f2ed12c4e6c67c814a%22	https://luma.humatheme.com/public/js/page.student-profile.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.student-profile.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/student-profile.html)
00:24:00	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:24:02%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/public/images/paths/typescript_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/public/images/paths/typescript_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teacher-profile.html)
00:24:01	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2016%20Oct%202022%2016:24:04%20GMT	https://luma.humatheme.com/Demos/Compact_App_Layout/public/images/paths/angular_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/Demos/Compact_App_Layout/public/images/paths/angular_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/teacher-profile.html)
00:24:02	9292/9292	---M--	200	added ('OK')	image/png	etag:%229204aaac48336dab1dae4888e2fec0db%22	https://luma.humatheme.com/public/images/paths/photoshop_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/photoshop_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/blog.html)
00:24:03	21040/21040	---M--	200	added ('OK')	image/jpeg	etag:%225068224e47caea6f6575ec4a39456de9%22	https://luma.humatheme.com/public/images/256_joao-silas-636453-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/256_joao-silas-636453-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/blog.html)
00:24:03	113616/113616	---M--	200	added ('OK')	image/jpeg	etag:%2299bf9aa57d86d7db826393652fe76302%22	https://luma.humatheme.com/public/images/1280_work-station-straight-on-view.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/1280_work-station-straight-on-view.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/blog.html)
00:24:03	18454/18454	---M--	200	added ('OK')	image/jpeg	etag:%22fcb4c8a661c51831a06e427a44ad93ec%22	https://luma.humatheme.com/public/images/256_jeremy-banks-798787-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/256_jeremy-banks-798787-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/blog.html)
00:24:03	21287/21287	---M--	200	added ('OK')	image/jpeg	etag:%22a5ba5e90d4ae14f4ff18c7cfa970edf8%22	https://luma.humatheme.com/public/images/256_daniel-gaffey-1060698-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/256_daniel-gaffey-1060698-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/blog.html)
00:24:03	9323/9323	---M--	200	added ('OK')	image/png	etag:%223ff742bbe323da2af9de3e8d3faf1218%22	https://luma.humatheme.com/public/images/paths/sketch_200x168.png	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/paths/sketch_200x168.png	(from https://luma.humatheme.com/Demos/Compact_App_Layout/blog.html)
00:24:04	4586/4586	---M--	200	added ('OK')	image/jpeg	etag:%221119946069e2c4d4271826e19b8d18ca%22	https://luma.humatheme.com/public/images/people/50/guy-1.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/50/guy-1.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/discussion.html)
00:24:04	4536/4536	---M--	200	added ('OK')	image/jpeg	etag:%22815159b4f89aadd0935ec3fed82ede2c%22	https://luma.humatheme.com/public/images/people/50/guy-2.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/50/guy-2.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/discussion.html)
00:24:04	4738/4738	---M--	200	added ('OK')	image/jpeg	etag:%22306f8c73e84564e20d0745a985c48692%22	https://luma.humatheme.com/public/images/people/50/woman-1.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/50/woman-1.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/discussion.html)
00:24:04	51744/51744	---M--	200	added ('OK')	image/jpeg	etag:%22e13b7d2efbe6f29d5e07af9ad59cabba%22	https://luma.humatheme.com/public/images/people/256/256_rsz_nicolas-horn-689011-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/256/256_rsz_nicolas-horn-689011-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/discussion.html)
00:24:05	51191/51191	---M--	200	added ('OK')	image/jpeg	etag:%224a353070aac7338130dfa8ecf8f677b7%22	https://luma.humatheme.com/public/images/people/256/256_rsz_sharina-mae-agellon-377466-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/256/256_rsz_sharina-mae-agellon-377466-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/discussion.html)
00:24:05	30676/30676	---M--	200	added ('OK')	image/jpeg	etag:%22ca85faa3bac399927e7169c16b4b4a67%22	https://luma.humatheme.com/public/images/people/256/256_rsz_karl-s-973833-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/256/256_rsz_karl-s-973833-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/discussion.html)
00:24:06	28647/28647	---M--	200	added ('OK')	application/javascript	etag:%22cd85e9966d4e957758e45cb54aafb26e%22	https://luma.humatheme.com/public/js/page.erp-dashboard.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.erp-dashboard.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/erp-dashboard.html)
00:24:06	27580/27580	---M--	200	added ('OK')	application/javascript	etag:%22893ea247ebbce8579aa69a35578ce604%22	https://luma.humatheme.com/public/js/page.crm-dashboard.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.crm-dashboard.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/crm-dashboard.html)
00:24:06	1608/1608	---M--	200	added ('OK')	application/javascript	etag:%2223c6db6d365ac8bb79de6aa030718394%22	https://luma.humatheme.com/public/js/page.hr-dashboard.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.hr-dashboard.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/hr-dashboard.html)
00:24:07	1482/1482	---M--	200	added ('OK')	application/javascript	etag:%22012a0e9a695266f561302bf53e45d9dd%22	https://luma.humatheme.com/public/js/page.employees.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.employees.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/employees.html)
00:24:07	1506/1506	---M--	200	added ('OK')	application/javascript	etag:%225f04eccc80c7034fadccd1dd670680fb%22	https://luma.humatheme.com/public/js/page.staff.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.staff.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/staff.html)
00:24:08	59552/59552	---M--	200	added ('OK')	image/jpeg	etag:%22cbe35e09e6fd35e81aeb218380ceaa5c%22	https://luma.humatheme.com/public/images/stories/256_rsz_jared-rice-388260-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/stories/256_rsz_jared-rice-388260-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/projects.html)
00:24:08	27957/27957	---M--	200	added ('OK')	application/javascript	etag:%226ed84c9d7eeb6adc0ae70116045185c0%22	https://luma.humatheme.com/public/js/page.projects.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.projects.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/projects.html)
00:24:08	104829/104829	---M--	200	added ('OK')	image/jpeg	etag:%2264654eee51e792d9fa96edb1024311dc%22	https://luma.humatheme.com/public/images/stories/256_rsz_dex-ezekiel-761373-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/stories/256_rsz_dex-ezekiel-761373-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/tasks-board.html)
00:24:08	1434/1434	---M--	200	added ('OK')	application/javascript	etag:%227632f7db80f3b875d4e24dd6b0d64993%22	https://luma.humatheme.com/public/js/page.tasks-board.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.tasks-board.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/tasks-board.html)
00:24:09	32140/32140	---M--	200	added ('OK')	application/javascript	etag:%22daee0250fcc9bc359a70c8704a87ed3d%22	https://luma.humatheme.com/public/js/page.ecommerce.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/page.ecommerce.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ecommerce.html)
00:24:10	4773/4773	---M--	200	added ('OK')	image/jpeg	etag:%227099414b02a613e6e4889bd0daa2f8b1%22	https://luma.humatheme.com/public/images/people/50/woman-5.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/50/woman-5.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/messages.html)
00:24:10	4762/4762	---M--	200	added ('OK')	image/jpeg	etag:%22762070692ac38694ae7b0070bf342ee2%22	https://luma.humatheme.com/public/images/people/50/woman-2.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/50/woman-2.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/messages.html)
00:24:10	4777/4777	---M--	200	added ('OK')	image/jpeg	etag:%22e6898794449af4f02fb37bd2ca09fe6a%22	https://luma.humatheme.com/public/images/people/50/woman-3.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/50/woman-3.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/messages.html)
00:24:11	54208/54208	---M--	200	added ('OK')	application/javascript	etag:%22000c14ece89aa0639efe11f765b36fae%22	https://luma.humatheme.com/public/js/messages.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/messages.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/messages.html)
00:24:11	50257/50257	---M--	200	added ('OK')	image/jpeg	etag:%223a3bf36e1706d32b2b350687cf2d7c80%22	https://luma.humatheme.com/public/images/people/256/256_rsz_florian-perennes-594195-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/256/256_rsz_florian-perennes-594195-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-avatars.html)
00:24:11	53185/53185	---M--	200	added ('OK')	image/jpeg	etag:%220e6481fd3597f24b04fb64da26f2853c%22	https://luma.humatheme.com/public/images/people/256/256_rsz_james-gillespie-714755-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/256/256_rsz_james-gillespie-714755-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-avatars.html)
00:24:12	40500/40500	---M--	200	added ('OK')	image/jpeg	etag:%22d3e802dae781c381b6568df3999822a8%22	https://luma.humatheme.com/public/images/people/256/256_rsz_90-jiang-640827-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/people/256/256_rsz_90-jiang-640827-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-avatars.html)
00:24:12	8069/8069	---M--	200	added ('OK')	text/css	etag:%2255e1d560821b4a4b141b0ab6cbb74d26%22	https://luma.humatheme.com/public/vendor/daterangepicker.css	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/daterangepicker.css	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html)
00:24:12	1812/1812	---M--	200	added ('OK')	text/css	etag:%22f9d955bbd69a58d26daf387865bd7dcc%22	https://luma.humatheme.com/public/css/bootstrap-touchspin.css	C:/My%20Web%20Sites/style/luma.humatheme.com/public/css/bootstrap-touchspin.css	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html)
00:24:12	51744/51744	---M--	200	added ('OK')	image/jpeg	etag:%22e13b7d2efbe6f29d5e07af9ad59cabba%22	https://luma.humatheme.com/public/images/256_rsz_nicolas-horn-689011-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/256_rsz_nicolas-horn-689011-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html)
00:24:13	62778/62778	---M--	200	added ('OK')	image/jpeg	etag:%222230c23ea0418c89baca1ee88ae3498b%22	https://luma.humatheme.com/public/images/256_rsz_clem-onojeghuo-150467-unsplash.jpg	C:/My%20Web%20Sites/style/luma.humatheme.com/public/images/256_rsz_clem-onojeghuo-150467-unsplash.jpg	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html)
00:24:13	23091/23091	---M--	200	added ('OK')	application/javascript	etag:%2211f2e7e46118592c7622637c29a355b8%22	https://luma.humatheme.com/public/vendor/jquery.bootstrap-touchspin.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/jquery.bootstrap-touchspin.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html)
00:24:13	1185/1185	---M--	200	added ('OK')	application/javascript	etag:%2271a3077b64b825d2cd0de50618c2cf62%22	https://luma.humatheme.com/public/js/touchspin.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/touchspin.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html)
00:24:13	67842/67842	---M--	200	added ('OK')	application/javascript	etag:%228a5205cec2ccf3f8a4c717fde273fe99%22	https://luma.humatheme.com/public/vendor/daterangepicker.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/daterangepicker.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html)
00:24:13	2727/2727	---M--	200	added ('OK')	application/javascript	etag:%22984d99fbbb966ec3fa790403e27bbdb1%22	https://luma.humatheme.com/public/js/daterangepicker.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/js/daterangepicker.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html)
00:24:14	8327/8327	---M--	200	added ('OK')	application/javascript	etag:%22cc290e6c3aeecf5021dd82ad8df2512a%22	https://luma.humatheme.com/public/vendor/jquery.mask.min.js	C:/My%20Web%20Sites/style/luma.humatheme.com/public/vendor/jquery.mask.min.js	(from https://luma.humatheme.com/Demos/Compact_App_Layout/ui-forms.html)
